property_id,listing_id,mls_id,address,city,state,zip_code,latitude,longitude,location,price,beds,baths,full_baths,sqft,lot_size,year_built,stories,property_type,ui_property_type,listing_type,mls_status,search_status,price_per_sqft,hoa_fee,days_on_market,time_on_redfin,sold_date,is_hot,has_virtual_tour,has_video_tour,has_3d_tour,is_new_construction,listing_broker,data_source_id,market_id,has_insight,url,scraped_at,data_type,price_per_bed,price_per_bath,sqft_per_bed,bed_bath_ratio,home_age,price_segment,size_segment
100969635,205653254,1849217,1215 Beech Ave,Cincinnati,OH,45205,,,Price Hill,109900,2.0,1.0,1.0,1330.0,2614.0,1903.0,2.0,6,1,1,Active,1,83.0,,,"{'value': 125696440, 'level': 1}",799484400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1215-Beech-Ave-45205/home/100969635,2025-07-26T15:01:18.832338,active,54950.0,109900.0,665.0,2.0,121.0,Budget,Medium
101041193,205632146,1848966,3783 St Johns Ter,Deer Park,OH,45236,,,Deer Park,259000,2.0,1.5,1.0,1235.0,7362.0,1942.0,1.0,6,1,1,Active,1,210.0,,,"{'value': 125696488, 'level': 1}",1676534400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3783-Saint-Johns-Ter-45236/home/101041193,2025-07-26T15:01:18.832345,active,129500.0,172666.66666666666,617.5,1.3333333333333333,82.0,Moderate,Medium
101049187,205672258,1849153,4026 Grove Ave,Norwood,OH,45212,,,Norwood,395000,3.0,3.5,3.0,1536.0,5097.0,1900.0,3.0,6,1,1,Active,1,257.0,,,"{'value': 125696573, 'level': 1}",1727420400000.0,False,True,False,False,False,,158,64,False,/OH/Norwood/4026-Grove-Ave-45212/home/101049187,2025-07-26T15:01:18.832352,active,131666.66666666666,112857.14285714286,512.0,0.8571428571428571,124.0,Upper_Mid,Medium
100985063,205662707,1849168,5915 Monticello Ave,Cincinnati,OH,45224,,,College Hill,260000,2.0,2.0,2.0,2164.0,8538.0,1955.0,1.0,6,1,1,Active,1,120.0,,,"{'value': 125696649, 'level': 1}",1693378800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/5915-Monticello-Ave-45224/home/100985063,2025-07-26T15:01:18.832358,active,130000.0,130000.0,1082.0,1.0,69.0,Moderate,Large
78917252,205696443,1849059,10748 Fallsington Ct,Blue Ash,OH,45242,,,Blue Ash,524900,4.0,2.5,2.0,2112.0,15377.0,1986.0,2.0,6,1,1,Active,1,249.0,95.0,,"{'value': 125696659, 'level': 1}",1363676400000.0,False,True,False,False,False,,158,64,False,/OH/Blue-Ash/10748-Fallsington-Ct-45242/home/78917252,2025-07-26T15:01:18.832366,active,131225.0,209960.0,528.0,1.6,38.0,Luxury,Large
76165525,205681994,1849329,10460 Hopewell Hills Dr,Symmes Twp,OH,45249,,,Symmes Twp.,650000,4.0,2.5,2.0,2416.0,19950.0,1982.0,2.0,6,1,1,Active,1,269.0,,,"{'value': 125696769, 'level': 1}",1593068400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/10460-Hopewellhills-Dr-45249/home/76165525,2025-07-26T15:01:18.832374,active,162500.0,260000.0,604.0,1.6,42.0,Luxury,Large
76074665,205591157,1847926,1662 Rosemont Ave,Cincinnati,OH,45205,,,Price Hill,199500,4.0,2.0,2.0,1208.0,4704.0,1928.0,2.0,6,1,1,Active,1,165.0,,,"{'value': 125696808, 'level': 1}",1686726000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1662-Rosemont-Ave-45205/home/76074665,2025-07-26T15:01:18.832380,active,49875.0,99750.0,302.0,2.0,96.0,Moderate,Medium
101042894,205650534,1849213,3577 Mohler Rd,Blue Ash,OH,45241,,,Blue Ash,799000,4.0,3.0,2.0,2768.0,20604.0,1993.0,2.0,6,1,1,Active,1,289.0,,,"{'value': 125696871, 'level': 1}",1631862000000.0,False,False,False,False,False,,158,64,False,/OH/Blue-Ash/3577-Mohler-Rd-45241/home/101042894,2025-07-26T15:01:18.832385,active,199750.0,266333.3333333333,692.0,1.3333333333333333,31.0,Ultra_Luxury,Very_Large
101037380,205596977,1848870,6008 Winnetka Dr,Sycamore Twp,OH,45236,,,Kenwood,500000,4.0,2.5,2.0,2838.0,7797.0,1950.0,,6,1,1,Active,1,176.0,,,"{'value': 125696907, 'level': 1}",1104912000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/6008-Winnetka-Dr-45236/home/101037380,2025-07-26T15:01:18.832392,active,125000.0,200000.0,709.5,1.6,74.0,Upper_Mid,Very_Large
76096064,205627448,1848786,2994 Springer Ave,Cincinnati,OH,45208,,,Hyde Park,699900,4.0,3.5,3.0,2143.0,5184.0,1920.0,2.0,6,1,1,Active,1,327.0,,,"{'value': 125696908, 'level': 1}",1636009200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2994-Springer-Ave-45208/home/76096064,2025-07-26T15:01:18.832398,active,174975.0,199971.42857142858,535.75,1.1428571428571428,104.0,Luxury,Large
100952081,205679724,1849182,2732 Arbor Ave,Cincinnati,OH,45209,,,Oakley,550000,5.0,2.0,2.0,1803.0,4966.0,1908.0,3.0,6,1,1,Active,1,305.0,,,"{'value': 125697071, 'level': 1}",861692400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2732-Arbor-Ave-45209/home/100952081,2025-07-26T15:01:18.832403,active,110000.0,275000.0,360.6,2.5,116.0,Luxury,Large
76074433,205577034,1848841,1062 Covedale Ave,Cincinnati,OH,45238,,,Covedale,215000,4.0,2.0,2.0,1307.0,,1949.0,,6,1,1,Active,1,164.0,,,"{'value': 125697215, 'level': 1}",1561100400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1062-Covedale-Ave-45238/home/76074433,2025-07-26T15:01:18.832409,active,53750.0,107500.0,326.75,2.0,75.0,Moderate,Medium
78766667,205504789,1848578,11 Diplomat Dr,Wyoming,OH,45215,,,Wyoming,495000,4.0,3.0,3.0,2905.0,3485.0,1987.0,1.0,3,2,1,Active,1,170.0,463.0,,"{'value': 125697215, 'level': 1}",1635231600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/11-Diplomat-Dr-45215/home/78766667,2025-07-26T15:01:18.832415,active,123750.0,165000.0,726.25,1.3333333333333333,37.0,Upper_Mid,Very_Large
100999619,205651748,1848768,3258 Lillwood Ln,Colerain Twp,OH,45251,,,Colerain Twp.East,284900,3.0,2.0,2.0,1418.0,10716.0,1960.0,4.0,6,1,1,Active,1,201.0,,,"{'value': 125697418, 'level': 1}",1661756400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3258-Lillwood-Ln-45251/home/100999619,2025-07-26T15:01:18.832421,active,94966.66666666667,142450.0,472.6666666666667,1.5,64.0,Moderate,Medium
